id_estudiante,nombre,genero,grado,asistencia,nota_matematicas,nota_ciencias,nivel_socioeconomico,actividad_extracurricular,tiene_beca
EST-2523,Elvira Peláez Bello,M,9.0,95.1,5.0,4.5,Medio-Bajo,Ninguna,1
EST-2524,Adán Uría Casals,M,10.0,94.9,3.0,,Bajo-Bajo,Música,0
EST-2525,Dan Coello Ibáñez,F,8.0,90.2,4.2,5.0,Medio,Deportes,0
EST-2526,Ernesto Tejera Nuñez,,9.0,97.5,3.1,5.0,Bajo-Bajo,Ninguna,0
EST-2527,Telmo Quintana Casal,M,9.0,94.8,4.5,5.0,Bajo-Bajo,Música,0
EST-2528,Rosario Mercader-Corbacho,O,9.0,92.5,4.0,4.0,Medio-Bajo,Robótica,0
EST-2529,Raúl Morera Vázquez,M,9.0,100.0,3.8,3.7,Bajo,Ninguna,0
EST-2530,Patricio Pi Blázquez,,7.0,88.7,4.9,3.7,Bajo,Arte,0
EST-2531,Victoriano Calvet-Barón,F,6.0,92.9,3.2,3.4,Medio-Bajo,Arte,0
EST-2532,Pablo Talavera,F,6.0,100.0,5.0,4.5,Bajo-Bajo,Robótica,1
EST-2533,Telmo Chico Gonzalez,M,7.0,96.6,3.1,2.9,Bajo,Ninguna,0
EST-2534,Estrella Belmonte,M,8.0,94.8,4.1,2.3,,Deportes,0
EST-2535,Anselma Bernad Andres,F,11.0,96.3,2.6,4.2,Bajo,Ninguna,0
EST-2536,Rosalina Lladó,F,10.0,95.9,3.6,4.0,Bajo-Bajo,Ninguna,1
EST-2537,Amelia Asensio-Cánovas,F,10.0,87.4,3.4,3.3,Bajo-Bajo,Robótica,0
EST-2538,Ana Belén Cid Boada,M,8.0,93.3,5.0,2.9,Medio-Bajo,Música,0
EST-2539,Fanny Moll,F,8.0,100.0,4.5,4.3,Medio,Ninguna,1
EST-2540,Prudencia Pino Terrón,F,8.0,91.7,5.0,3.2,Bajo-Bajo,,1
EST-2541,Aurelio Herrero-Benítez,F,7.0,93.4,4.3,3.9,Bajo,Ninguna,0
EST-2542,Fito Perez Villalba,F,6.0,92.3,3.9,5.0,Medio-Bajo,Deportes,1
EST-2543,Nieves Marí Domínguez,F,9.0,94.6,5.0,4.9,Medio,Arte,1
EST-2544,Olimpia de Salgado,F,11.0,92.1,4.9,2.8,Bajo,Deportes,1
EST-2545,Griselda Cervera-Valentín,M,6.0,97.4,3.2,,Medio-Bajo,Robótica,0
EST-2546,Calista Azcona Tirado,F,6.0,96.0,4.6,4.2,Bajo,Ninguna,0
EST-2547,Emma Mendizábal,M,10.0,98.9,3.6,2.8,Medio,Deportes,0
EST-2548,Paloma Agustín Pina,,7.0,89.7,1.1,1.9,Bajo-Bajo,Arte,0
EST-2549,Adela Calvet Noguera,M,10.0,93.3,5.0,4.5,Medio,Ninguna,0
EST-2550,Emma Talavera Blanco,M,10.0,93.9,5.0,4.5,Bajo,Robótica,0
EST-2551,Narcisa Pozuelo Viñas,M,11.0,97.3,5.0,,Medio,Robótica,0
EST-2552,Ciríaco Royo Bilbao,M,8.0,91.0,4.5,4.5,Bajo,Robótica,0
EST-2553,Macarena Peláez Gabaldón,F,9.0,99.6,3.7,4.1,Bajo,Robótica,0
EST-2554,Francisco Javier de Castrillo,F,8.0,100.0,5.0,3.5,Medio-Bajo,Arte,0
EST-2555,Roberta Palomino,M,9.0,90.1,5.0,,Medio-Bajo,Ninguna,0
EST-2556,Marciano de Sandoval,O,8.0,92.5,5.0,5.0,Medio-Bajo,Robótica,0
EST-2557,Ruben Escalona Cerdá,F,6.0,92.3,4.3,3.7,Bajo,Arte,1
EST-2558,José Manuel Gómez Gual,M,8.0,100.0,4.2,3.2,Medio-Bajo,Robótica,1
EST-2559,Maximino Artigas Sarabia,M,9.0,92.9,3.1,3.1,Medio,Deportes,0
EST-2560,Aitor Gonzalo Olivares,F,10.0,100.0,4.6,3.1,Bajo-Bajo,Ninguna,0
EST-2561,Abril Velasco Castillo,F,10.0,88.7,1.6,4.1,Medio-Bajo,Arte,0
EST-2562,Maristela Roca Montserrat,F,9.0,90.1,4.9,1.9,Medio-Bajo,,0
EST-2563,Régulo Salcedo Moliner,M,6.0,91.6,,4.6,Medio-Bajo,Arte,0
EST-2564,Gabriel Paniagua Marcos,M,10.0,90.8,4.7,,Medio-Bajo,Ninguna,0
EST-2565,Casandra de Salvà,M,8.0,93.7,4.2,2.4,Medio,Robótica,0
EST-2566,Noemí Esteve Nogueira,M,11.0,91.5,5.0,3.2,Medio-Bajo,,0
EST-2567,Remigio Cadenas Contreras,M,11.0,90.9,5.0,4.3,Medio-Bajo,Robótica,0
EST-2568,Narcisa Ochoa Fuertes,M,6.0,100.0,3.7,,Medio,Ninguna,1
EST-2569,Dorita Amigó Cuervo,F,10.0,100.0,3.7,4.7,Medio-Bajo,Arte,1
EST-2570,Lino Roura Higueras,F,6.0,99.7,2.9,4.1,Medio-Bajo,,0
EST-2571,Jesusa Marín Fabra,M,8.0,97.6,,5.0,Bajo-Bajo,,1
EST-2572,Nieves Soledad Neira Cid,F,9.0,95.5,3.2,3.7,Bajo,Ninguna,1
EST-2573,Malena Cobos Aguiló,M,6.0,92.5,5.0,3.2,Medio-Bajo,Deportes,1
EST-2574,Griselda Royo Duarte,M,10.0,90.2,5.0,3.1,Medio-Bajo,Música,1
EST-2575,Mamen Carbajo,M,6.0,96.8,3.3,4.9,Bajo,Arte,1
EST-2576,Vito Marco Ferrández,F,6.0,89.1,3.3,3.9,Bajo-Bajo,Robótica,0
EST-2577,Simón Puga,O,9.0,90.0,3.5,4.3,Bajo,,0
EST-2578,Marianela Escribano,F,10.0,100.0,5.0,4.8,Medio-Bajo,Robótica,1
EST-2579,Leandra Machado Barberá,M,11.0,100.0,5.0,2.2,Medio,Deportes,0
EST-2580,Charo Cuervo Cueto,F,10.0,97.0,2.4,3.1,Medio,Música,1
EST-2581,Gertrudis Parra Ferrera,M,,100.0,4.0,3.2,Bajo,Deportes,1
EST-2582,Jose Luis Vizcaíno Escobar,F,8.0,93.8,3.7,3.2,Bajo,Ninguna,0
EST-2583,Américo Jordá Roig,F,6.0,88.3,,3.5,Bajo,Música,0
EST-2584,Vanesa Domínguez-Cañellas,M,6.0,98.1,3.4,5.0,Bajo,Arte,0
EST-2585,Alex del Jerez,F,9.0,97.8,4.5,5.0,Medio-Bajo,,0
EST-2586,Onofre Luis Miguel Talavera Manso,F,9.0,95.4,3.7,3.7,Bajo,Ninguna,0
EST-2587,Gervasio Bautista Carrillo,M,8.0,93.8,2.1,3.9,Bajo-Bajo,Deportes,0
EST-2588,Gabriela Marisol Tenorio Morata,F,10.0,99.8,5.0,3.5,Bajo,Robótica,0
EST-2589,Calixta Encarna Álvarez Barrena,M,9.0,90.1,4.3,4.3,Bajo,Música,0
EST-2590,Zaida Coca,F,6.0,91.1,4.1,4.4,Bajo-Bajo,Música,0
EST-2591,Graciana Guerra,F,7.0,90.0,2.6,4.7,Bajo,Arte,1
EST-2592,Amado Morante Manuel,F,10.0,95.4,4.7,5.0,Bajo,Deportes,1
EST-2593,Cleto Gracia Iniesta,F,10.0,89.6,3.3,1.6,Bajo,Música,0
EST-2594,Sigfrido Escamilla,F,11.0,91.6,1.7,3.8,Bajo,Ninguna,0
EST-2595,Salomé Priego Bolaños,M,6.0,91.5,3.1,5.0,Medio-Bajo,Ninguna,1
EST-2596,Mireia Cardona Simó,F,11.0,93.7,5.0,3.8,Medio-Alto,Deportes,0
EST-2597,Nacio Jurado Guerrero,M,7.0,87.6,5.0,5.0,Medio-Bajo,Música,0
EST-2598,Gertrudis Carreño-Vallés,F,6.0,95.4,4.4,3.9,Medio-Bajo,Deportes,0
EST-2599,Cristian Cabello Ferrández,M,11.0,100.0,5.0,4.4,Medio,Robótica,0
EST-2600,Nazaret Colom Leiva,M,7.0,95.7,3.8,2.9,Bajo,Ninguna,0
EST-2601,Graciana Quintanilla Barragán,F,9.0,100.0,3.9,3.1,Bajo-Bajo,,0
EST-2602,Jenny del Andreu,M,6.0,100.0,5.0,4.7,Bajo,Ninguna,0
EST-2603,Valentina Losada-Bertrán,F,9.0,98.9,5.0,5.0,Bajo,Deportes,0
EST-2604,Abel Gisbert Benitez,M,11.0,95.4,5.0,4.2,Medio-Bajo,Deportes,0
EST-2605,Paco Guillen Palomares,M,7.0,95.1,2.7,2.8,,Ninguna,0
EST-2606,Eric Crespi Cobo,F,9.0,98.8,3.9,4.2,Medio-Bajo,Música,0
EST-2607,Adelina Mesa-Benavides,M,6.0,93.0,4.3,5.0,Bajo-Bajo,Deportes,0
EST-2608,Daniel Arnau Moles,M,9.0,85.6,3.6,5.0,Medio,,1
EST-2609,Narcisa Camino,F,,97.5,4.5,3.9,Medio,Música,0
EST-2610,Rolando Peñalver Coello,M,7.0,89.3,4.5,2.2,Medio-Alto,Robótica,0
EST-2611,Saturnino Mulet Bustamante,F,7.0,90.2,5.0,5.0,Medio-Bajo,Deportes,0
EST-2612,Ulises Atienza Lozano,M,6.0,95.0,5.0,,Bajo-Bajo,Robótica,1
EST-2613,Teresita Catalá Pozuelo,M,11.0,94.5,4.0,5.0,Medio-Bajo,Deportes,1
EST-2614,Ainara Sureda,F,8.0,87.9,1.9,4.2,Bajo-Bajo,Deportes,0
EST-2615,Eugenia Herrero Pomares,M,7.0,95.8,,3.3,Medio,Deportes,0
EST-2616,Margarita de Marco,M,8.0,99.8,5.0,4.3,Bajo,Arte,0
EST-2617,María Cristina Losa Bauzà,M,7.0,89.4,2.9,5.0,Bajo,Deportes,0
EST-2618,Alexandra Aguilar Benitez,M,10.0,100.0,5.0,3.9,Medio,Ninguna,1
EST-2619,Casandra Guerrero Villalobos,F,11.0,87.2,4.3,2.7,Bajo-Bajo,Ninguna,0
EST-2620,Santos Elorza Velázquez,M,8.0,100.0,,2.4,Bajo-Bajo,Ninguna,0
EST-2621,Basilio Cañizares Abascal,F,11.0,92.9,4.0,3.2,Bajo,Ninguna,0
EST-2622,Leonor Pavón Ortega,F,9.0,95.7,2.9,3.6,Medio-Bajo,Ninguna,0
EST-2623,Custodio Colom Miralles,M,6.0,85.5,1.0,4.7,Medio-Bajo,Música,0
EST-2624,África Baró Galan,F,10.0,94.7,2.7,2.9,Medio-Bajo,Ninguna,0
EST-2625,Fulgencio Flores Trillo,M,8.0,96.1,3.5,5.0,Medio,,0
EST-2626,Cintia Feliu Amores,O,9.0,94.6,5.0,,Bajo-Bajo,Deportes,0
EST-2627,Fortunata Charo Moliner Guillen,M,11.0,92.2,3.9,5.0,Bajo,Deportes,0
EST-2628,Manu Guardiola Lobo,F,8.0,90.3,3.4,5.0,Medio-Bajo,Arte,0
EST-2629,María Andrés Mateu,F,11.0,100.0,2.9,4.1,Medio-Bajo,Ninguna,0
EST-2630,Ildefonso Sotelo Conesa,M,10.0,95.2,4.8,2.6,Bajo,Música,0
EST-2631,Florina Ibañez Benavent,F,8.0,100.0,5.0,4.1,Bajo-Bajo,Robótica,1
EST-2632,Raúl Herranz Carbajo,F,9.0,92.4,5.0,3.8,Bajo-Bajo,Robótica,0
EST-2633,Renato Cuesta Duque,M,7.0,92.8,4.7,2.9,Bajo-Bajo,Música,0
EST-2634,José Antonio Amores Verdú,M,11.0,99.1,2.6,4.3,Bajo,Ninguna,1
EST-2635,Jordana Mur Garcia,F,9.0,86.9,3.5,2.9,Bajo-Bajo,,1
EST-2636,Rosalina Carlos Gisbert,F,6.0,88.9,5.0,3.2,Bajo,Deportes,1
EST-2637,Socorro Rufina Criado Ribera,O,7.0,100.0,5.0,4.0,Bajo-Bajo,Deportes,0
EST-2638,Amílcar Carpio Aroca,F,9.0,89.1,1.7,3.3,Medio-Bajo,,0
EST-2639,Trinidad Palomar Arrieta,,6.0,85.9,,5.0,Medio-Bajo,Ninguna,0
EST-2640,Candelaria Montoya Rovira,F,6.0,100.0,4.4,3.7,Bajo,Robótica,0
EST-2641,Inocencio Ismael Pelayo Jara,M,8.0,88.0,2.6,4.1,Bajo,Ninguna,0
EST-2642,Marc Águila,M,7.0,95.9,1.9,4.3,Medio,Arte,1
EST-2643,David Tejedor Saldaña,F,8.0,95.3,4.1,4.6,Medio-Bajo,Deportes,0
EST-2644,Eliseo Esteve Rivas,F,7.0,80.9,2.6,4.1,Alto,Ninguna,0
EST-2645,Silvio Escudero Pozuelo,M,6.0,93.7,3.1,4.9,Bajo-Bajo,Ninguna,0
EST-2646,Juan Antonio Capdevila Crespo,M,9.0,97.2,3.6,4.5,Medio-Bajo,Música,0
EST-2647,Diana Almazán-Pardo,O,8.0,96.8,4.2,4.2,Bajo,Ninguna,1
EST-2648,Leire Nuñez Quiroga,F,7.0,99.5,4.0,4.3,Bajo-Bajo,Arte,0
EST-2649,Germán Granados-Sanmiguel,M,7.0,93.1,2.9,,Medio,Deportes,0
EST-2650,Sarita Rico Alcalá,M,9.0,98.6,3.7,3.1,Medio,Ninguna,0
EST-2651,Paz Tere Mateo Berenguer,M,6.0,91.6,2.3,3.9,Bajo,Ninguna,1
EST-2652,Susana Conde Arcos,,6.0,87.9,4.3,4.1,Medio,Deportes,1
EST-2653,Amado Rivas Lledó,M,6.0,88.5,1.0,4.3,Bajo-Bajo,Robótica,0
EST-2654,Rómulo Uriarte Jove,M,10.0,87.7,3.2,4.1,Medio-Bajo,Música,0
EST-2655,Juan Bautista Cases Machado,F,10.0,100.0,5.0,3.8,Bajo-Bajo,Ninguna,0
EST-2656,Nerea Seguí Chaparro,M,10.0,87.4,2.6,3.6,Bajo,Ninguna,1
EST-2657,Nieves Busquets Rubio,F,10.0,96.4,4.9,3.6,Medio-Bajo,Música,0
EST-2658,Hortensia Gaya,F,9.0,93.7,5.0,4.5,Bajo,Robótica,0
EST-2659,Elisabet Roselló-Comas,M,8.0,94.5,1.5,3.8,Bajo-Bajo,Ninguna,0
EST-2660,Renata Mancebo Herranz,F,9.0,100.0,4.2,4.2,Bajo,,1
EST-2661,Jose Ramón Baltasar Carreras Echeverría,M,6.0,92.8,1.9,5.0,Bajo,Música,1
EST-2662,José María Mateo Alfaro,F,9.0,98.1,3.9,3.5,Medio-Bajo,Deportes,0
EST-2663,Candelas Morante Pino,M,10.0,95.2,4.0,4.6,Bajo-Bajo,,0
EST-2664,Ascensión Plaza Vilanova,F,8.0,94.2,1.5,4.2,Medio-Bajo,,0
EST-2665,Claudio Esparza-Porras,F,8.0,100.0,5.0,5.0,Bajo,Ninguna,0
EST-2666,Rocío Galiano Sacristán,M,7.0,87.8,3.8,3.7,Bajo,Robótica,0
EST-2667,Nico de Núñez,M,9.0,100.0,3.4,4.9,Bajo,Deportes,1
EST-2668,Armando Andrade Sanabria,F,10.0,98.3,5.0,4.2,Medio-Bajo,Música,1
EST-2669,Jenaro Valverde-Caparrós,F,11.0,92.6,2.2,2.6,Bajo-Bajo,Ninguna,1
EST-2670,Loida Guerra Delgado,M,7.0,100.0,2.5,3.5,Bajo,Ninguna,0
EST-2671,Mamen Alemany Montserrat,F,10.0,85.8,1.0,4.6,Bajo,,0
EST-2672,Ale Montero,M,9.0,92.4,5.0,3.8,Medio,Deportes,1
EST-2673,Valero Badía Cabañas,F,11.0,89.0,3.9,1.5,Bajo-Bajo,Ninguna,0
EST-2674,César del Pizarro,M,9.0,97.1,4.8,4.0,Medio-Bajo,Ninguna,0
EST-2675,Olegario Aznar Plana,F,8.0,89.4,3.9,2.6,Bajo-Bajo,Ninguna,0
EST-2676,Ignacio Barral,M,9.0,97.2,5.0,4.3,Bajo-Bajo,Robótica,1
EST-2677,Efraín Sandoval Vilanova,M,10.0,94.1,4.5,,Bajo-Bajo,Deportes,1
EST-2678,Faustino Diez Sala,M,11.0,92.6,4.3,4.8,Bajo-Bajo,Ninguna,0
EST-2679,Haydée Peláez Cabello,M,6.0,96.9,4.1,5.0,Bajo,Música,0
EST-2680,Saturnino Poza Girona,F,6.0,93.7,3.7,3.4,Medio-Alto,Ninguna,1
EST-2681,Ani Alvarado-Ávila,M,11.0,89.6,3.8,3.8,Bajo-Bajo,Robótica,1
EST-2682,Azahar Gargallo Carrillo,F,9.0,100.0,4.3,3.0,Bajo,Ninguna,0
EST-2683,Manuelita Alcolea Guitart,M,9.0,92.6,4.1,3.3,Bajo,,0
EST-2684,María Del Carmen Solé,M,8.0,83.9,1.7,3.0,Bajo,Robótica,0
EST-2685,Josué Armengol Serna,M,6.0,90.8,2.4,2.9,Bajo,Deportes,0
EST-2686,Reyes Planas Acuña,M,10.0,88.7,5.0,,Medio,Deportes,1
EST-2687,Fermín Marqués-Agullo,M,10.0,99.1,3.6,2.1,Bajo-Bajo,Robótica,0
EST-2688,Nando Bermejo Carlos,M,7.0,96.6,4.7,5.0,Medio-Bajo,Ninguna,0
EST-2689,Albina Aitana Dominguez Perea,F,7.0,97.0,2.7,5.0,Bajo,Ninguna,0
EST-2690,Juan Manuel Ochoa-Milla,M,10.0,93.1,2.2,4.7,Bajo,Música,0
EST-2691,Zaida de Ramírez,F,6.0,93.6,3.0,3.1,Bajo,Deportes,0
EST-2692,Simón Carranza Borja,F,11.0,93.1,4.1,2.6,Bajo,,1
EST-2693,Bienvenida Azorin Verdú,M,7.0,94.6,,3.7,Bajo-Bajo,,0
EST-2694,Maricela Carvajal Revilla,M,9.0,99.2,5.0,4.8,Bajo-Bajo,Robótica,0
EST-2695,Ciriaco Gutierrez Sedano,O,11.0,96.7,4.2,4.2,Bajo,Música,0
EST-2696,Victoria Gomez,F,9.0,97.5,5.0,3.2,Medio-Bajo,Robótica,1
EST-2697,Teófila Delgado Peláez,F,8.0,97.5,4.9,5.0,Bajo-Bajo,Música,1
EST-2698,Simón Piñol Leiva,M,9.0,99.4,1.5,5.0,Medio-Bajo,,0
EST-2699,Fausto Roig,F,7.0,96.4,5.0,3.8,Bajo,Ninguna,0
EST-2700,Maxi Jaén-Rivero,F,7.0,96.8,2.2,4.1,Medio,Ninguna,0
EST-2701,Tristán Carretero Soto,F,11.0,100.0,4.3,2.7,Bajo,Robótica,0
EST-2702,Almudena Aller Ribes,O,10.0,91.7,,3.8,Bajo-Bajo,Música,0
EST-2703,Graciana Alcalá Jaén,M,9.0,90.7,5.0,4.7,Medio-Alto,Deportes,1
EST-2704,Teresa Fábregas Royo,M,8.0,89.1,5.0,4.3,Bajo-Bajo,Deportes,0
EST-2705,Onofre Bernad,F,6.0,95.9,3.5,3.7,Medio-Bajo,Arte,1
EST-2706,Modesta Flor,F,6.0,85.7,3.3,3.4,Medio-Bajo,Ninguna,0
EST-2707,Lorena del Zurita,M,9.0,97.3,4.3,3.8,Bajo,Robótica,0
EST-2708,Adelina Viñas Jove,M,10.0,94.5,5.0,,Medio,Música,0
EST-2709,María Luisa Andres,M,9.0,100.0,4.0,4.6,Medio-Bajo,Deportes,0
EST-2710,Edmundo Oliva,M,11.0,91.6,2.8,2.0,Medio-Bajo,Ninguna,0
EST-2711,Tito Pozo Garcés,F,6.0,94.0,3.5,3.9,Medio,Ninguna,1
EST-2712,David Montaña,F,8.0,100.0,,4.5,Bajo,Robótica,0
EST-2713,Amaya Puerta-Torres,M,7.0,100.0,5.0,3.6,Bajo-Bajo,Arte,0
EST-2714,Eliseo Amo Palacio,M,8.0,91.6,4.9,3.7,Medio-Bajo,Deportes,1
EST-2715,Federico Agustín-Manzanares,M,6.0,95.9,3.5,3.7,Bajo,Robótica,1
EST-2716,Ligia Oliver,M,11.0,96.5,4.8,3.7,Bajo-Bajo,Deportes,0
EST-2717,Maximino Tejedor Gomez,F,7.0,96.9,3.9,4.0,Bajo,Ninguna,1
EST-2718,Ambrosio Serna-Garcés,O,11.0,93.7,5.0,4.3,Medio,Robótica,0
EST-2719,Geraldo Sotelo Mariscal,F,8.0,100.0,5.0,2.1,Bajo-Bajo,Deportes,0
EST-2720,Teresa Carrillo Marín,M,11.0,85.6,3.1,4.4,Medio-Bajo,Ninguna,0
EST-2721,Florencia Ricart Bermejo,F,9.0,92.9,5.0,3.7,Bajo,Ninguna,1
EST-2722,Ema Capdevila Rosales,F,11.0,97.2,3.1,5.0,Bajo-Bajo,Deportes,0
EST-2723,Silvio Germán Polo Abril,F,6.0,97.3,3.9,3.0,Medio-Bajo,Música,0
EST-2724,Gregorio Conde Crespo,M,10.0,100.0,4.0,3.3,Medio,Arte,0
EST-2725,Adoración Canals Sierra,M,11.0,100.0,,3.8,Bajo,Ninguna,0
EST-2726,Espiridión Chaves-Benitez,M,6.0,93.6,5.0,4.6,Bajo,Robótica,0
EST-2727,María Jesús Varela Roma,M,6.0,100.0,3.6,2.2,Bajo,Robótica,0
EST-2728,Jenaro Custodio Aranda Jordá,M,8.0,91.4,4.7,3.4,Medio-Bajo,Deportes,0
EST-2729,Dulce Catalán Armengol,M,11.0,99.7,1.7,4.6,Bajo-Bajo,Ninguna,0
EST-2730,Edu Salom Balaguer,F,9.0,100.0,4.5,3.3,Bajo,Robótica,0
EST-2731,Adán Acevedo Daza,,9.0,100.0,5.0,5.0,Medio-Bajo,Ninguna,0
EST-2732,Rodrigo Pozuelo Huerta,M,6.0,95.5,3.4,3.7,Bajo,Deportes,0
EST-2733,Marcial Aragón Seguí,M,6.0,93.3,1.5,3.1,Bajo,Ninguna,0
EST-2734,Soraya Hervás Colom,O,10.0,87.4,,4.3,Medio-Bajo,Ninguna,1
EST-2735,Reyes Valderrama Vergara,F,6.0,96.6,4.0,,Medio,Robótica,0
EST-2736,Marciano Soria,F,9.0,89.4,4.4,,Medio,Robótica,0
EST-2737,Elisa Ayuso Noguera,O,11.0,91.0,5.0,5.0,Bajo,Ninguna,1
EST-2738,Gustavo del Saez,F,7.0,89.0,3.0,5.0,Medio,Ninguna,0
EST-2739,Agapito Marco Plaza,O,9.0,92.7,3.0,,Medio-Bajo,,0
EST-2740,Oriana Hierro Gracia,M,6.0,94.9,3.0,4.9,Bajo-Bajo,Ninguna,1
EST-2741,Carlos Bastida-Quintanilla,M,9.0,96.4,4.2,2.5,Medio-Bajo,Ninguna,0
EST-2742,Teo del Hidalgo,M,6.0,92.0,4.6,4.4,Bajo-Bajo,Ninguna,0
EST-2743,David Acevedo Amigó,M,10.0,100.0,3.7,4.1,Medio-Bajo,Arte,1
EST-2744,Gisela Melisa Leiva Salvà,M,7.0,94.0,4.9,5.0,Medio-Bajo,Ninguna,0
EST-2745,Gloria Agudo Casal,F,8.0,91.1,4.6,5.0,Medio-Bajo,Deportes,0
EST-2746,Feliciano Peñas-Pablo,F,9.0,96.1,4.1,4.8,Bajo-Bajo,,0
EST-2747,Gerardo Torrijos Moraleda,F,6.0,100.0,2.9,4.5,Medio-Bajo,Robótica,0
EST-2748,Lorena Benigna Bellido Caballero,M,10.0,96.7,3.4,4.5,Bajo-Bajo,Ninguna,0
EST-2749,Eli Samanta Salgado Verdejo,F,7.0,93.2,1.5,4.3,Medio,Música,0
EST-2750,Brígida Crescencia Rivero Tur,F,9.0,87.4,4.2,3.8,Medio-Bajo,Deportes,1
EST-2751,Pía Alejandra Dominguez Villalonga,M,6.0,93.9,4.4,5.0,Bajo-Bajo,Deportes,1
EST-2752,María José Torrents Pomares,F,9.0,96.2,4.2,5.0,Bajo-Bajo,Deportes,0
EST-2753,Aura Beltrán Jordán,M,6.0,93.1,5.0,3.9,Medio-Bajo,Ninguna,1
EST-2754,Antonia Bou Rosell,M,8.0,86.7,4.0,4.1,Bajo,Música,0
EST-2755,Salud Vall Murillo,F,7.0,90.7,3.9,4.1,Medio-Bajo,Ninguna,0
EST-2756,Saturnino Casanova Cortina,M,10.0,100.0,4.5,2.6,Bajo,,1
EST-2757,Bernarda Aguilar,M,7.0,100.0,2.3,3.9,Medio-Bajo,Música,0
EST-2758,Domingo Campoy Cases,F,11.0,90.6,3.3,5.0,Bajo-Bajo,Ninguna,0
EST-2759,Nayara Torrecilla Montesinos,F,11.0,98.4,4.1,3.3,Medio-Bajo,Ninguna,0
EST-2760,Elena Acuña Tirado,,7.0,89.1,2.6,5.0,Medio,Ninguna,0
EST-2761,Lisandro Zurita Alarcón,M,9.0,100.0,5.0,5.0,Medio-Bajo,Robótica,0
EST-2762,Angelino del Royo,M,6.0,96.2,3.2,4.6,Bajo-Bajo,Deportes,0
EST-2763,Fanny Pineda-Pastor,F,8.0,99.7,4.7,4.8,Medio-Alto,Música,1
EST-2764,Guadalupe Soler,M,10.0,86.4,3.6,3.0,Bajo-Bajo,Deportes,0
EST-2765,Abel de Carbonell,M,9.0,98.4,4.9,3.7,Medio-Bajo,Ninguna,0
EST-2766,Prudencio Vila Bru,O,9.0,95.0,5.0,5.0,Bajo,Ninguna,0
EST-2767,Timoteo Mena Torrecilla,F,7.0,,4.8,3.4,Bajo,Ninguna,0
EST-2768,Amando Cañizares Hidalgo,M,8.0,99.6,1.9,5.0,Bajo-Bajo,Robótica,1
EST-2769,Alejo Montaña Leon,F,6.0,95.3,5.0,,Bajo-Bajo,Música,1
EST-2770,Ruben Ayuso,F,10.0,92.0,5.0,3.0,Medio-Bajo,Deportes,1
EST-2771,Guillermo Sarabia Arjona,M,8.0,98.9,3.4,5.0,Medio-Bajo,Robótica,0
EST-2772,Maxi Caro Noguera,M,10.0,94.7,,4.2,Bajo,Música,1
EST-2773,Yaiza Alfonso Roma,F,7.0,90.6,2.9,3.5,Bajo-Bajo,Ninguna,0
EST-2774,Araceli del Mena,M,7.0,90.4,1.7,5.0,Medio,Ninguna,0
EST-2775,Marisela Figuerola Quintana,F,7.0,87.6,2.6,4.9,Bajo,,0
EST-2776,Américo Bernat Mateos,M,6.0,92.4,3.8,5.0,Bajo,Música,1
EST-2777,Rico Iglesias,M,7.0,100.0,3.6,,Bajo,,0
EST-2778,Manu Porras Álvaro,M,10.0,95.9,2.8,3.7,Bajo,Ninguna,0
EST-2779,Inmaculada Emperatriz Gárate Amo,M,11.0,92.4,3.1,4.5,Bajo,Música,0
EST-2780,Gerónimo Escudero Somoza,M,8.0,99.0,4.0,4.9,Medio-Bajo,Música,0
EST-2781,Zacarías Olivares Roca,M,8.0,90.8,3.5,3.5,Bajo,,1
EST-2782,Custodia Torrens Cañellas,F,6.0,95.5,4.7,4.4,Medio,Música,0
EST-2783,Luís Torres,O,11.0,94.1,4.8,4.5,Bajo,Deportes,0
EST-2784,Custodio Lamas Salgado,F,6.0,98.9,5.0,5.0,Medio-Bajo,Ninguna,0
EST-2785,Matilde Cáceres Urrutia,F,11.0,87.1,5.0,4.7,Bajo,Música,1
EST-2786,Guadalupe Villar Palmer,M,8.0,90.7,4.3,2.5,Medio-Bajo,Ninguna,0
EST-2787,Matías Oliva Llobet,O,7.0,86.8,2.8,3.7,Bajo-Bajo,Deportes,0
EST-2788,Mamen Pomares Perea,M,11.0,93.7,4.4,3.3,Bajo-Bajo,Arte,0
EST-2789,Nicodemo Olegario Céspedes Patiño,O,6.0,100.0,4.4,4.8,Medio-Bajo,Robótica,0
EST-2790,Lucila Elorza Gómez,O,9.0,92.5,3.8,4.9,Bajo-Bajo,Ninguna,1
EST-2791,Samu Escalona-Fuster,F,9.0,92.4,5.0,4.3,Medio-Bajo,Robótica,1
EST-2792,Cornelio Viñas,O,7.0,99.4,2.3,3.7,Medio,Ninguna,0
EST-2793,Eladio Manjón Jaén,F,8.0,100.0,3.7,4.1,Bajo,Ninguna,0
EST-2794,José Luis Duarte Verdú,M,9.0,94.6,4.7,4.4,,Música,0
EST-2795,Marianela Batalla Padilla,M,10.0,98.4,3.7,3.4,Bajo,Ninguna,0
EST-2796,Godofredo Almazán Valderrama,F,6.0,89.6,3.3,,Medio-Bajo,Ninguna,0
EST-2797,Beatriz Arellano Gimenez,M,11.0,100.0,3.8,2.1,Bajo,Deportes,0
EST-2798,Eligia Anaya,F,6.0,100.0,3.4,5.0,Medio-Bajo,,1
